body_type,drinks,drugs,height,income,orientation,sex,smokes,status,record,new_sign,new_religion,age
3,2,1,66.0,-1.0,1,2,1,1,55201,10,9,35.0
4,3,1,68.0,-1.0,1,2,3,1,55202,7,3,23.0
3,3,1,66.0,-1.0,1,2,1,1,55203,9,5,34.0
4,3,1,74.0,100000.0,1,1,1,1,55205,10,9,30.0
3,3,1,69.0,-1.0,1,2,1,1,55208,3,3,38.0
9,3,1,62.0,-1.0,4,2,1,1,55215,10,1,28.0
6,3,2,70.0,100000.0,1,1,1,1,55217,10,2,32.0
4,3,1,63.0,40000.0,1,2,1,1,55219,4,3,27.0
3,3,1,68.0,-1.0,1,2,1,1,55222,6,6,26.0
3,3,1,68.0,-1.0,3,2,1,1,55231,7,1,20.0
6,2,1,67.0,20000.0,1,2,1,1,55238,6,1,22.0
10,2,2,62.0,-1.0,3,2,1,1,55239,1,9,37.0
7,3,1,64.0,50000.0,1,2,1,1,55241,3,4,28.0
3,2,1,64.0,-1.0,1,2,1,1,55242,5,1,38.0
4,3,1,66.0,20000.0,1,2,1,4,55244,6,2,39.0
8,2,2,70.0,-1.0,1,1,1,1,55248,8,2,28.0
7,4,2,65.0,-1.0,1,1,1,1,55251,11,2,34.0
1,3,2,70.0,-1.0,1,1,4,1,55253,7,9,30.0
3,3,1,75.0,-1.0,1,1,1,1,55255,6,2,31.0
6,1,1,69.0,-1.0,1,1,1,1,55257,12,4,59.0
9,4,1,70.0,-1.0,1,2,1,1,55258,10,9,54.0
7,3,1,64.0,50000.0,1,2,1,1,55260,5,3,38.0
9,3,1,63.0,-1.0,4,2,1,3,55267,10,9,30.0
6,3,1,68.0,20000.0,1,1,1,1,55269,9,1,25.0
8,1,1,72.0,100000.0,1,1,1,3,55270,11,2,37.0
6,3,2,69.0,-1.0,4,1,5,1,55273,10,2,25.0
6,3,1,70.0,-1.0,1,1,1,1,55277,7,1,24.0
9,3,1,67.0,-1.0,1,2,1,1,55278,5,9,41.0
9,3,1,70.0,20000.0,3,2,3,4,55285,8,9,26.0
9,3,1,61.0,20000.0,1,2,1,1,55287,5,9,42.0
4,4,2,70.0,20000.0,3,1,2,1,55296,2,9,25.0
4,3,1,70.0,-1.0,1,2,1,1,55300,5,2,29.0
4,3,1,63.0,-1.0,1,2,1,1,55301,2,1,51.0
10,2,1,67.0,20000.0,3,2,3,1,55303,12,3,21.0
4,1,1,63.0,-1.0,4,2,1,1,55304,8,9,42.0
6,3,1,64.0,-1.0,1,1,1,1,55309,7,4,29.0
6,3,1,68.0,-1.0,1,2,1,1,55310,3,1,30.0
9,3,1,63.0,-1.0,3,2,1,1,55312,11,4,18.0
9,3,1,67.0,-1.0,1,2,2,1,55313,6,3,32.0
4,3,2,69.0,-1.0,1,2,5,1,55315,8,1,24.0
7,1,1,68.0,-1.0,1,2,1,1,55318,7,6,62.0
6,3,1,61.0,-1.0,1,2,1,1,55319,12,3,36.0
9,3,1,62.0,-1.0,1,2,1,1,55322,9,9,23.0
3,3,1,71.0,-1.0,1,1,2,1,55324,10,2,24.0
9,2,2,66.0,-1.0,1,2,5,1,55329,4,4,42.0
4,3,1,66.0,-1.0,1,2,1,1,55330,1,1,28.0
3,3,1,69.0,50000.0,1,2,1,1,55331,2,2,36.0
9,3,1,64.0,-1.0,3,2,1,1,55335,3,5,29.0
3,3,1,66.0,40000.0,1,2,3,1,55336,4,3,27.0
9,3,2,64.0,-1.0,1,2,1,1,55337,10,6,27.0
3,3,2,59.0,-1.0,1,2,1,1,55339,12,6,65.0
6,3,2,66.0,-1.0,1,2,3,1,55344,4,1,21.0
9,3,1,65.0,-1.0,1,2,1,1,55345,3,1,27.0
9,3,2,66.0,-1.0,3,2,3,1,55348,10,3,21.0
6,3,1,65.0,100000.0,1,1,1,1,55352,6,1,29.0
7,1,1,61.0,-1.0,1,2,1,1,55353,3,3,23.0
3,3,1,64.0,-1.0,1,2,1,1,55354,4,5,56.0
9,4,1,65.0,-1.0,1,2,1,1,55355,5,2,29.0
10,2,1,68.0,-1.0,1,2,1,1,55356,3,5,31.0
6,3,1,62.0,-1.0,1,2,1,1,55357,10,4,24.0
10,1,1,66.0,150000.0,1,2,1,1,55358,10,5,48.0
3,3,2,69.0,-1.0,4,1,5,1,55361,8,1,47.0
4,3,1,72.0,-1.0,1,2,1,1,55367,8,1,39.0
6,3,1,66.0,-1.0,1,2,1,1,55370,2,1,24.0
4,3,1,74.0,-1.0,1,1,1,1,55371,2,4,22.0
6,3,2,68.0,-1.0,1,2,3,1,55372,6,1,25.0
6,3,1,68.0,-1.0,4,1,3,1,55376,1,9,29.0
6,3,2,72.0,-1.0,1,1,3,1,55377,1,1,27.0
4,3,1,65.0,-1.0,4,2,1,1,55379,2,4,44.0
3,3,1,64.0,-1.0,1,2,1,1,55380,7,9,33.0
9,3,1,63.0,-1.0,1,2,1,1,55382,12,3,30.0
3,3,1,61.0,-1.0,1,2,1,1,55383,2,6,43.0
1,1,1,63.0,-1.0,3,2,1,1,55387,2,3,22.0
6,2,2,71.0,-1.0,1,1,2,1,55389,4,1,22.0
6,3,1,65.0,-1.0,1,1,1,1,55392,2,3,38.0
6,1,1,68.0,20000.0,1,1,1,1,55393,2,1,66.0
7,4,1,69.0,-1.0,1,2,1,1,55395,2,3,29.0
4,3,1,72.0,-1.0,1,1,1,1,55396,9,9,33.0
3,4,1,72.0,-1.0,4,1,1,1,55399,1,1,43.0
3,1,1,72.0,-1.0,4,1,1,1,55406,3,5,28.0
6,3,2,64.0,-1.0,1,2,1,1,55407,10,9,66.0
7,1,1,70.0,20000.0,1,1,1,1,55408,4,9,54.0
8,3,2,71.0,80000.0,3,2,1,3,55410,10,9,30.0
6,5,3,72.0,-1.0,1,1,2,1,55415,7,3,23.0
6,3,2,69.0,20000.0,1,1,4,1,55416,8,9,18.0
4,2,1,73.0,-1.0,1,1,1,1,55417,2,3,49.0
6,3,1,69.0,-1.0,1,2,1,1,55419,11,1,36.0
6,3,1,69.0,-1.0,1,2,4,1,55422,9,3,21.0
3,3,1,65.0,-1.0,1,2,1,1,55423,5,3,37.0
10,3,1,63.0,-1.0,1,2,1,1,55425,11,4,30.0
3,3,2,68.0,-1.0,1,2,1,1,55430,4,6,36.0
6,3,1,69.0,-1.0,1,1,1,1,55432,11,4,32.0
3,2,1,67.0,-1.0,1,1,1,1,55433,10,9,45.0
2,3,1,71.0,-1.0,1,2,1,1,55435,1,1,29.0
6,1,1,72.0,-1.0,1,1,1,1,55437,4,3,66.0
1,3,1,65.0,-1.0,1,2,1,1,55440,2,4,26.0
7,3,1,64.0,-1.0,1,2,3,1,55441,1,9,42.0
4,2,1,66.0,-1.0,1,2,1,1,55443,9,1,34.0
10,2,1,65.0,-1.0,1,2,1,3,55444,3,9,38.0
9,3,1,66.0,-1.0,1,2,1,1,55447,6,1,25.0
4,3,1,72.0,-1.0,1,2,1,1,55451,11,6,56.0
3,4,1,73.0,-1.0,4,1,1,1,55452,3,1,27.0
6,4,2,63.0,-1.0,3,2,3,1,55458,7,1,26.0
9,3,1,63.0,-1.0,1,2,1,1,55459,6,4,26.0
6,4,1,66.0,-1.0,1,1,1,1,55461,1,1,32.0
9,3,3,69.0,20000.0,1,2,3,3,55463,4,1,30.0
3,4,2,68.0,-1.0,1,1,1,1,55465,6,1,29.0
8,2,1,69.0,-1.0,1,1,1,1,55467,6,9,45.0
2,2,1,71.0,-1.0,4,1,1,1,55474,3,5,24.0
6,3,1,67.0,20000.0,1,1,1,1,55475,10,3,27.0
9,3,1,64.0,-1.0,1,2,1,1,55477,2,3,26.0
6,2,1,74.0,-1.0,4,1,1,1,55479,8,1,38.0
7,3,1,70.0,-1.0,1,1,1,1,55480,7,2,32.0
6,1,1,67.0,20000.0,1,1,1,1,55481,6,2,22.0
3,1,1,71.0,-1.0,1,1,1,1,55484,2,2,38.0
3,3,2,80.0,20000.0,1,1,1,3,55486,4,2,40.0
4,3,1,72.0,-1.0,1,1,1,1,55489,9,4,32.0
6,3,1,60.0,-1.0,1,2,1,1,55490,9,2,25.0
7,3,1,72.0,60000.0,1,1,5,1,55493,12,4,49.0
6,3,1,69.0,60000.0,1,1,1,1,55496,2,3,58.0
5,3,1,70.0,20000.0,3,1,1,1,55497,10,6,21.0
2,3,1,71.0,-1.0,1,1,5,1,55499,9,2,30.0
3,3,2,66.0,-1.0,1,1,5,1,55500,12,6,29.0
3,3,1,67.0,-1.0,1,1,1,1,55501,6,6,23.0
7,3,1,71.0,-1.0,1,1,1,1,55502,1,1,28.0
4,3,1,70.0,150000.0,1,1,1,1,55507,1,3,37.0
4,2,1,71.0,-1.0,4,1,1,1,55510,2,4,43.0
6,1,1,66.0,-1.0,1,2,1,1,55512,5,9,42.0
6,3,1,69.0,-1.0,1,1,3,3,55513,10,3,27.0
4,2,1,71.0,-1.0,1,1,1,1,55514,7,2,42.0
3,3,1,65.0,-1.0,1,2,1,1,55517,6,3,58.0
7,3,1,72.0,-1.0,1,1,1,1,55518,6,2,40.0
3,2,1,70.0,-1.0,1,1,3,1,55520,10,5,19.0
6,3,1,75.0,-1.0,1,1,1,1,55523,7,1,27.0
3,2,1,71.0,-1.0,1,1,1,1,55528,9,5,48.0
4,3,1,73.0,30000.0,1,1,1,1,55529,5,1,38.0
4,3,1,66.0,-1.0,1,1,1,1,55532,7,2,27.0
6,3,1,67.0,-1.0,1,2,1,1,55534,7,4,48.0
3,3,1,66.0,-1.0,3,1,1,1,55535,8,1,26.0
6,3,1,64.0,-1.0,1,2,1,1,55550,5,6,62.0
6,4,2,71.0,-1.0,1,1,4,1,55551,9,9,23.0
6,3,1,61.0,-1.0,3,2,3,1,55552,4,2,19.0
4,5,1,71.0,80000.0,1,1,1,1,55555,6,4,29.0
9,4,1,64.0,-1.0,1,2,1,2,55558,3,6,28.0
6,3,1,73.0,20000.0,1,1,1,1,55560,7,3,21.0
4,4,1,61.0,-1.0,1,2,1,3,55562,3,1,36.0
4,2,2,65.0,-1.0,1,2,1,1,55568,6,1,23.0
6,3,1,73.0,60000.0,1,1,1,1,55571,2,1,46.0
9,4,1,62.0,-1.0,1,2,3,1,55573,3,1,26.0
6,3,1,68.0,-1.0,4,1,1,1,55574,10,9,21.0
6,3,2,70.0,-1.0,1,1,2,1,55575,9,9,23.0
6,3,1,62.0,-1.0,1,2,1,1,55576,8,4,30.0
6,3,1,69.0,-1.0,1,1,3,1,55579,2,1,28.0
4,3,1,67.0,50000.0,1,1,1,1,55584,11,9,40.0
7,2,1,70.0,-1.0,1,1,1,1,55586,1,1,68.0
4,3,1,71.0,70000.0,1,1,1,1,55591,3,9,58.0
6,3,1,69.0,-1.0,1,1,1,1,55597,12,2,38.0
4,3,1,72.0,-1.0,1,1,1,1,55598,7,1,32.0
8,1,3,72.0,40000.0,1,1,1,1,55601,3,9,24.0
6,3,1,69.0,-1.0,1,1,1,1,55603,2,2,34.0
6,3,1,68.0,-1.0,1,1,1,1,55609,5,3,42.0
7,4,1,67.0,40000.0,1,1,1,1,55611,7,1,25.0
2,4,2,70.0,-1.0,1,1,5,1,55612,6,1,25.0
6,3,1,70.0,-1.0,1,1,1,1,55615,5,2,30.0
6,2,1,71.0,-1.0,1,1,1,1,55616,3,9,49.0
6,2,1,65.0,80000.0,1,1,1,1,55617,5,3,27.0
3,3,2,73.0,-1.0,1,1,5,1,55619,10,9,38.0
5,3,2,74.0,20000.0,1,1,3,1,55621,11,1,31.0
6,3,1,66.0,-1.0,1,2,1,1,55623,4,3,37.0
6,4,1,72.0,-1.0,1,1,1,1,55627,6,3,49.0
4,3,2,73.0,20000.0,1,1,1,3,55630,3,2,27.0
6,3,1,67.0,-1.0,1,2,1,1,55634,10,6,35.0
6,3,2,77.0,30000.0,1,1,4,1,55643,5,9,28.0
4,3,1,69.0,-1.0,1,1,1,1,55644,11,3,34.0
4,3,2,72.0,-1.0,1,1,1,1,55647,12,5,37.0
4,3,2,71.0,-1.0,1,1,1,1,55651,12,2,26.0
7,4,2,70.0,-1.0,1,1,3,3,55653,5,9,35.0
9,3,1,65.0,-1.0,1,2,1,1,55654,10,3,53.0
3,3,1,65.0,-1.0,1,2,1,1,55656,4,3,33.0
6,2,1,72.0,-1.0,1,1,1,4,55661,6,3,29.0
4,3,1,71.0,-1.0,1,1,1,1,55662,8,9,33.0
6,3,1,75.0,100000.0,1,1,1,2,55664,2,5,50.0
3,3,1,72.0,-1.0,1,1,1,1,55667,1,1,34.0
9,3,1,65.0,-1.0,1,2,1,1,55668,10,6,23.0
9,3,2,67.0,-1.0,3,2,1,3,55669,3,9,23.0
6,3,1,62.0,-1.0,1,2,1,1,55670,1,5,35.0
4,1,1,67.0,-1.0,1,1,1,1,55671,5,6,34.0
6,3,1,60.0,-1.0,1,2,1,1,55673,6,4,28.0
10,3,1,64.0,-1.0,1,2,3,1,55675,3,6,49.0
6,3,1,66.0,-1.0,4,1,1,1,55676,7,2,20.0
7,4,1,71.0,40000.0,1,1,3,1,55677,5,4,25.0
2,3,1,73.0,-1.0,1,1,1,1,55679,1,1,29.0
6,3,1,67.0,-1.0,4,1,1,1,55681,8,1,24.0
6,3,2,73.0,40000.0,1,1,1,1,55682,1,2,48.0
6,2,3,70.0,-1.0,1,1,3,1,55685,4,1,33.0
2,3,2,69.0,-1.0,1,1,5,1,55688,2,2,38.0
6,3,1,69.0,-1.0,1,1,1,1,55689,12,1,27.0
3,1,1,70.0,30000.0,1,1,1,1,55693,1,9,44.0
9,3,1,64.0,-1.0,1,2,5,1,55695,4,4,27.0
3,3,1,66.0,-1.0,1,1,1,1,55696,10,9,44.0
3,3,2,76.0,-1.0,1,1,1,1,55697,4,2,26.0
6,3,1,72.0,-1.0,4,1,1,1,55699,5,9,40.0
2,3,1,72.0,-1.0,1,1,1,1,55701,11,2,29.0
7,3,1,70.0,-1.0,1,1,1,1,55707,8,3,27.0
6,3,1,69.0,-1.0,1,1,1,1,55708,2,9,29.0
2,1,1,73.0,-1.0,1,1,1,1,55709,12,2,30.0
6,3,1,66.0,-1.0,1,1,1,1,55711,6,1,27.0
1,1,1,68.0,20000.0,1,1,1,1,55714,9,1,21.0
3,3,1,77.0,-1.0,1,1,1,1,55715,5,4,27.0
6,3,1,72.0,-1.0,1,1,1,1,55718,6,9,56.0
7,3,2,68.0,20000.0,1,1,5,1,55719,11,1,29.0
7,3,1,72.0,20000.0,1,1,1,1,55720,6,4,43.0
4,3,2,68.0,-1.0,1,1,1,1,55724,4,1,27.0
6,2,1,66.0,50000.0,1,1,1,1,55726,10,2,28.0
3,2,1,74.0,40000.0,4,1,1,1,55729,5,9,25.0
6,4,1,69.0,-1.0,4,1,1,1,55732,8,9,30.0
9,3,1,70.0,-1.0,1,2,4,1,55736,3,1,30.0
5,3,1,66.0,-1.0,1,1,1,1,55737,10,2,26.0
7,5,1,70.0,20000.0,4,1,1,1,55738,10,2,22.0
7,2,1,70.0,-1.0,1,1,1,1,55744,9,3,28.0
4,3,1,68.0,-1.0,1,1,1,3,55745,5,9,35.0
7,2,1,68.0,-1.0,1,1,4,1,55746,7,3,24.0
2,3,1,64.0,-1.0,1,2,1,1,55747,6,4,29.0
6,3,1,73.0,-1.0,4,1,1,3,55748,6,1,26.0
3,3,1,65.0,-1.0,1,2,1,1,55751,8,9,44.0
6,3,1,68.0,-1.0,1,2,1,1,55754,12,9,46.0
6,3,1,63.0,-1.0,1,2,5,1,55755,5,4,29.0
6,3,1,70.0,-1.0,1,1,1,1,55757,7,9,66.0
12,6,2,68.0,70000.0,1,1,1,1,55758,1,4,29.0
6,3,2,73.0,-1.0,1,1,1,1,55759,2,1,28.0
7,4,1,74.0,-1.0,4,1,4,1,55764,9,9,23.0
1,1,1,70.0,-1.0,1,1,2,1,55765,3,4,29.0
4,3,1,70.0,500000.0,1,1,1,1,55767,9,2,21.0
6,3,1,69.0,-1.0,1,1,1,1,55768,4,7,30.0
4,4,1,69.0,-1.0,1,1,3,1,55770,2,3,19.0
6,2,1,71.0,-1.0,1,1,1,1,55774,3,1,59.0
6,3,1,71.0,-1.0,1,1,1,1,55775,4,9,51.0
3,3,1,68.0,100000.0,1,1,1,3,55777,4,5,34.0
5,6,2,64.0,-1.0,1,2,3,1,55779,10,9,27.0
9,3,1,71.0,40000.0,1,2,1,1,55780,9,1,32.0
3,3,1,66.0,-1.0,1,2,1,1,55783,5,5,51.0
7,3,1,67.0,-1.0,1,2,1,1,55784,7,9,40.0
3,3,1,64.0,40000.0,1,2,1,1,55785,5,5,40.0
9,2,2,66.0,-1.0,1,2,1,1,55786,7,1,29.0
3,3,2,76.0,20000.0,1,1,1,4,55788,3,2,28.0
6,3,2,74.0,-1.0,1,1,3,1,55790,7,4,42.0
6,3,2,71.0,-1.0,1,1,5,1,55791,9,1,28.0
2,2,1,68.0,-1.0,1,1,1,1,55793,2,2,25.0
6,3,1,64.0,-1.0,1,2,1,1,55799,4,9,28.0
4,3,2,73.0,-1.0,1,1,1,1,55804,6,1,28.0
6,3,1,70.0,-1.0,1,2,1,1,55805,1,4,25.0
5,6,1,70.0,-1.0,1,1,1,1,55806,11,2,39.0
7,3,2,68.0,20000.0,1,2,5,1,55807,6,1,23.0
4,3,1,72.0,-1.0,1,1,1,1,55808,12,3,36.0
3,3,1,71.0,30000.0,1,1,2,1,55811,12,4,34.0
4,3,1,72.0,-1.0,1,1,1,1,55813,1,2,34.0
8,1,1,72.0,30000.0,1,1,1,1,55815,6,1,41.0
6,4,1,71.0,-1.0,1,1,1,1,55817,10,3,26.0
6,4,3,74.0,20000.0,1,1,2,1,55819,12,2,18.0
4,3,1,69.0,-1.0,1,1,1,1,55821,8,9,21.0
6,2,1,66.0,20000.0,1,1,1,1,55822,6,4,20.0
3,3,1,70.0,-1.0,1,1,1,1,55824,6,4,26.0
4,3,1,74.0,-1.0,1,1,1,1,55828,1,9,44.0
4,4,2,70.0,60000.0,1,1,1,3,55829,11,1,26.0
3,3,1,68.0,-1.0,1,1,1,1,55830,5,4,36.0
3,3,1,67.0,1000000.0,1,1,1,1,55831,9,2,34.0
6,2,1,71.0,80000.0,4,1,1,1,55832,10,2,43.0
6,3,1,68.0,-1.0,1,1,1,1,55834,10,3,24.0
4,3,1,71.0,-1.0,1,1,1,1,55835,2,3,39.0
4,3,1,73.0,-1.0,4,1,1,1,55836,8,1,38.0
2,3,2,70.0,-1.0,1,1,5,1,55848,10,1,25.0
7,2,1,74.0,-1.0,1,1,1,1,55850,11,3,25.0
7,2,1,68.0,80000.0,1,1,1,1,55853,1,9,50.0
5,2,1,68.0,50000.0,1,1,1,1,55854,11,9,39.0
3,3,1,71.0,-1.0,1,1,1,1,55855,10,9,24.0
6,4,3,62.0,-1.0,3,2,1,1,55859,8,2,20.0
4,3,1,62.0,30000.0,1,2,1,1,55862,2,9,22.0
6,6,2,68.0,100000.0,1,1,1,1,55863,6,5,27.0
4,3,1,69.0,-1.0,1,1,1,1,55873,2,4,23.0
7,3,1,72.0,-1.0,1,1,5,1,55877,6,3,27.0
2,3,1,66.0,-1.0,1,2,1,1,55879,3,9,56.0
6,3,1,67.0,-1.0,1,1,1,1,55882,3,9,29.0
6,3,1,66.0,-1.0,1,2,1,1,55893,12,6,62.0
3,3,1,76.0,-1.0,1,1,1,4,55895,10,3,21.0
8,2,3,73.0,100000.0,3,1,3,3,55896,2,9,28.0
4,2,1,60.0,-1.0,1,2,1,1,55900,10,9,39.0
3,3,1,63.0,-1.0,1,2,1,1,55902,7,4,45.0
9,3,1,66.0,-1.0,1,2,1,1,55905,6,6,27.0
4,4,1,75.0,1000000.0,1,1,1,1,55908,6,6,32.0
6,3,2,72.0,-1.0,1,1,1,1,55914,2,1,25.0
2,3,1,72.0,-1.0,4,1,1,1,55916,6,9,24.0
3,2,1,67.0,-1.0,4,1,1,1,55917,3,9,32.0
6,3,2,69.0,100000.0,1,1,1,1,55923,2,6,27.0
1,3,2,62.0,-1.0,3,2,1,1,55924,6,5,19.0
6,2,1,60.0,20000.0,1,2,1,1,55925,11,4,21.0
3,1,1,72.0,40000.0,1,1,1,1,55926,2,9,25.0
3,3,1,67.0,-1.0,1,1,1,1,55929,9,4,27.0
6,3,1,65.0,-1.0,1,2,1,1,55932,1,7,29.0
6,3,1,70.0,1000000.0,1,1,1,1,55934,4,3,51.0
10,3,1,64.0,-1.0,1,2,1,1,55938,8,2,36.0
6,3,2,64.0,20000.0,1,2,2,1,55942,6,6,20.0
3,3,1,65.0,-1.0,1,2,1,1,55944,4,9,28.0
6,3,1,63.0,-1.0,1,2,1,1,55946,2,6,46.0
7,3,1,70.0,-1.0,1,1,5,1,55949,1,4,26.0
7,3,2,64.0,-1.0,1,1,1,1,55951,3,6,37.0
4,3,1,70.0,100000.0,4,1,1,1,55953,5,1,29.0
6,4,1,72.0,-1.0,1,1,1,1,55955,11,4,28.0
3,3,2,72.0,-1.0,1,1,1,1,55957,6,1,25.0
4,3,2,72.0,30000.0,4,1,1,1,55959,2,9,29.0
4,3,1,68.0,1000000.0,4,2,1,1,55962,5,1,25.0
6,3,1,73.0,40000.0,1,1,5,1,55963,5,3,41.0
6,1,1,66.0,40000.0,1,2,1,1,55965,10,3,38.0
4,3,1,70.0,-1.0,1,1,1,1,55966,10,1,28.0
9,3,1,62.0,30000.0,1,2,1,1,55967,7,2,42.0
7,3,1,73.0,-1.0,1,1,1,3,55968,3,1,37.0
6,3,1,68.0,-1.0,1,1,1,1,55975,9,5,27.0
6,3,1,69.0,-1.0,1,1,5,1,55977,7,9,48.0
2,2,1,67.0,-1.0,1,1,2,1,55980,1,3,26.0
6,3,2,72.0,20000.0,1,1,5,1,55981,1,4,31.0
10,2,1,70.0,-1.0,3,2,3,1,55986,9,3,23.0
6,4,1,66.0,30000.0,1,1,1,1,55988,6,9,29.0
3,3,1,69.0,-1.0,4,1,1,1,55990,2,1,31.0
4,2,1,73.0,-1.0,1,1,1,1,55991,11,6,53.0
6,3,2,68.0,-1.0,1,1,1,1,55997,1,1,30.0
3,3,2,62.0,-1.0,3,2,1,1,55999,5,5,31.0
2,3,1,63.0,-1.0,1,2,1,1,56005,9,9,25.0
4,1,1,73.0,-1.0,1,1,1,1,56006,11,1,19.0
3,3,1,70.0,-1.0,1,1,3,1,56010,12,9,29.0
6,3,2,73.0,-1.0,1,1,4,1,56012,2,9,27.0
6,3,2,74.0,-1.0,1,1,1,2,56015,1,1,43.0
3,3,2,69.0,-1.0,4,1,1,1,56017,10,1,19.0
7,1,1,62.0,20000.0,1,2,1,1,56019,2,3,24.0
3,3,1,59.0,-1.0,1,2,1,1,56021,8,4,21.0
3,3,1,65.0,-1.0,1,2,1,1,56023,11,5,51.0
3,2,1,68.0,-1.0,4,1,2,1,56024,6,2,28.0
4,3,1,70.0,-1.0,1,1,1,1,56028,3,1,38.0
6,3,1,74.0,-1.0,1,1,1,1,56032,5,3,32.0
4,3,1,66.0,-1.0,1,2,1,1,56038,9,3,35.0
3,3,1,63.0,-1.0,1,2,1,1,56040,10,3,55.0
3,3,2,65.0,20000.0,3,2,1,1,56041,6,2,25.0
6,3,1,68.0,-1.0,1,2,4,1,56042,7,6,36.0
3,3,1,61.0,-1.0,3,2,3,1,56045,10,3,21.0
3,3,1,62.0,-1.0,1,2,1,1,56047,11,2,41.0
4,3,1,72.0,-1.0,1,1,1,1,56050,9,3,26.0
7,2,1,75.0,-1.0,1,1,1,1,56052,11,3,30.0
4,3,1,69.0,-1.0,1,1,1,1,56053,9,4,33.0
6,4,1,70.0,-1.0,4,1,1,1,56054,6,2,23.0
4,3,1,74.0,60000.0,1,1,1,1,56055,12,9,39.0
10,2,1,64.0,-1.0,1,2,1,1,56059,3,4,49.0
9,5,1,68.0,30000.0,1,2,1,1,56062,11,4,21.0
3,3,1,71.0,-1.0,1,1,1,1,56069,11,4,62.0
8,4,1,80.0,-1.0,1,1,4,1,56070,4,3,27.0
4,3,1,71.0,-1.0,1,1,1,1,56071,4,6,26.0
6,3,1,70.0,-1.0,1,1,1,1,56076,5,2,46.0
9,2,1,62.0,-1.0,1,2,1,1,56079,6,4,58.0
1,3,2,76.0,-1.0,1,1,1,1,56080,10,5,25.0
6,3,1,67.0,-1.0,1,2,1,3,56081,3,2,24.0
3,3,2,71.0,-1.0,1,1,1,1,56082,6,1,26.0
4,3,1,69.0,-1.0,4,1,1,1,56083,2,9,26.0
3,4,1,72.0,-1.0,1,1,4,1,56087,5,6,50.0
1,3,1,75.0,-1.0,1,1,1,1,56089,5,2,26.0
3,3,1,70.0,-1.0,1,1,4,1,56091,4,3,65.0
3,3,2,71.0,30000.0,1,1,4,1,56093,8,1,39.0
4,3,1,70.0,-1.0,1,2,1,1,56097,8,4,23.0
6,2,2,63.0,-1.0,1,2,1,1,56099,6,6,28.0
9,3,1,63.0,-1.0,1,2,1,1,56100,1,4,34.0
4,1,1,69.0,-1.0,1,1,1,1,56103,7,9,46.0
3,2,2,61.0,-1.0,1,2,5,1,56104,3,9,25.0
4,3,1,63.0,20000.0,3,2,1,1,56108,9,1,39.0
1,3,1,68.0,-1.0,1,1,3,1,56109,8,4,30.0
3,3,2,75.0,-1.0,1,1,5,1,56112,1,2,31.0
4,2,1,70.0,80000.0,1,1,1,1,56114,6,3,20.0
2,3,1,71.0,20000.0,4,1,1,1,56118,4,3,21.0
6,3,2,70.0,-1.0,4,2,3,1,56120,12,1,37.0
6,3,1,63.0,-1.0,1,2,1,1,56121,4,1,35.0
3,2,1,68.0,-1.0,1,1,1,1,56122,8,2,28.0
3,3,1,72.0,-1.0,1,1,1,1,56125,6,4,34.0
6,3,1,67.0,-1.0,1,2,1,1,56127,7,9,32.0
3,2,1,72.0,-1.0,1,1,1,1,56130,9,1,27.0
7,3,1,65.0,-1.0,1,2,1,1,56135,5,2,50.0
1,5,2,71.0,20000.0,1,1,3,1,56138,11,2,22.0
6,3,1,67.0,-1.0,1,1,1,1,56140,6,4,45.0
6,3,3,74.0,30000.0,1,1,1,1,56145,6,1,25.0
3,3,1,62.0,-1.0,3,2,1,1,56146,8,1,22.0
4,3,1,70.0,-1.0,1,1,1,1,56147,7,4,25.0
2,3,1,67.0,70000.0,1,2,3,1,56150,7,4,52.0
4,3,1,64.0,70000.0,1,2,1,1,56152,10,1,42.0
6,3,1,66.0,-1.0,1,2,1,1,56153,11,5,39.0
3,4,2,67.0,20000.0,1,2,5,1,56154,11,4,27.0
6,3,1,68.0,-1.0,1,1,1,1,56158,3,6,28.0
1,3,1,72.0,30000.0,1,1,1,1,56163,7,1,28.0
2,3,1,69.0,-1.0,1,1,1,1,56164,4,4,23.0
2,3,2,72.0,-1.0,1,1,3,1,56165,8,9,21.0
9,3,2,67.0,-1.0,1,2,1,1,56169,2,3,22.0
6,1,1,75.0,-1.0,1,1,4,1,56170,10,4,34.0
3,3,1,66.0,-1.0,1,2,1,1,56173,11,3,39.0
3,3,3,70.0,20000.0,1,1,3,1,56174,4,5,20.0
6,3,1,67.0,50000.0,1,2,1,1,56176,7,4,48.0
3,4,2,71.0,-1.0,1,1,1,1,56177,8,2,21.0
6,3,1,65.0,-1.0,1,2,1,1,56178,11,4,42.0
3,3,2,72.0,-1.0,1,1,1,1,56183,3,1,50.0
6,2,1,66.0,-1.0,4,1,1,1,56184,9,9,60.0
7,3,1,76.0,30000.0,1,1,1,1,56186,5,1,56.0
4,3,1,68.0,50000.0,1,1,1,1,56187,5,4,37.0
4,2,1,61.0,-1.0,1,2,1,1,56188,9,9,40.0
3,3,1,74.0,-1.0,1,1,1,4,56190,5,4,44.0
7,3,2,68.0,-1.0,1,1,4,1,56194,11,1,25.0
6,3,2,69.0,-1.0,4,1,3,1,56196,3,2,22.0
4,2,1,69.0,250000.0,1,1,1,1,56199,11,1,45.0
3,3,1,75.0,-1.0,1,1,1,1,56201,1,1,59.0
